URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/additional-instruction-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.95",SNOMEDCTAdditionalDosageInstructions,SNOMED CT Additional Dosage Instructions,"This value set includes all SNOMED CT Additional Dosage Instructions.","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","SCT"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/ch-emed-practitioner","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/approach-site-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureForAdministrationSiteCodes,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-dosage-split,StructureDefinition/ch-emed-medicationadministration","SCT"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/ch-emed-document-medicationlist,StructureDefinition/ch-emed-document-pharmaceuticaladvice,StructureDefinition/ch-emed-document-medicationdispense,StructureDefinition/ch-emed-document-medicationtreatmentplan,StructureDefinition/ch-emed-document-medicationcard,StructureDefinition/ch-emed-document-medicationprescription","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.238",CompositionAttestationMode,CompositionAttestationMode,"The way in which a person authenticated a composition.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationstatement-card,StructureDefinition/ch-emed-medicationrequest-changed,StructureDefinition/ch-emed-medicationstatement-changed-list","SCT"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/ch-emed-organization,StructureDefinition/ch-emed-practitioner","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/ch-emed-organization,StructureDefinition/ch-emed-practitioner","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/ch-emed-organization","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/ch-emed-practitionerrole,StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/doc-section-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.237",DocumentSectionCodes,Document Section Codes,"Document section codes (LOINC codes used in CCDA sections).","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","LOINC"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","LOINC"
http://hl7.org/fhir/ValueSet/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.244",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/dose-rate-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.981",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","THO"
http://hl7.org/fhir/ValueSet/event-timing,4.0.1,active,"2.16.840.1.113883.4.642.3.75",EventTiming,EventTiming,"Real world event relating to the schedule.","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","THO (V3),hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/ch-emed-document-medicationlist,StructureDefinition/ch-emed-document-pharmaceuticaladvice,StructureDefinition/ch-emed-document-medicationdispense,StructureDefinition/ch-emed-document-medicationtreatmentplan,StructureDefinition/ch-emed-document-medicationcard,StructureDefinition/ch-emed-document-medicationprescription","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-uuid-identifier,StructureDefinition/ch-emed-document-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationdispense,StructureDefinition/ch-emed-document-medicationtreatmentplan,StructureDefinition/ch-emed-document-medicationcard,StructureDefinition/ch-emed-document-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-document-medicationdispense,StructureDefinition/ch-emed-document-medicationprescription","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-uuid-identifier,StructureDefinition/ch-emed-document-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationdispense,StructureDefinition/ch-emed-document-medicationtreatmentplan,StructureDefinition/ch-emed-document-medicationcard,StructureDefinition/ch-emed-document-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-document-medicationdispense,StructureDefinition/ch-emed-document-medicationprescription","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-medication-medicationdispense,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-document-pharmaceuticaladvice,StructureDefinition/ch-emed-observation,StructureDefinition/ch-emed-medicationstatement-changed-list,StructureDefinition/ch-emed-composition-medicationdispense,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationstatement-card,StructureDefinition/ch-emed-medicationrequest-changed,StructureDefinition/ch-emed-document-medicationdispense,StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-organization,StructureDefinition/ch-emed-practitioner,StructureDefinition/ch-emed-document-medicationtreatmentplan,StructureDefinition/ch-emed-document-medicationcard,StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-practitionerrole,StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medication,StructureDefinition/ch-emed-document-medicationlist,StructureDefinition/ch-emed-medicationdispense-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-document-medicationprescription,StructureDefinition/ch-emed-medicationadministration","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/list-empty-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.322",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","THO"
http://hl7.org/fhir/ValueSet/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.318",ListMode,ListMode,"The processing mode that applies to this list.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-order,4.0.1,draft,"2.16.840.1.113883.4.642.3.324",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","THO"
http://hl7.org/fhir/ValueSet/med-admin-perform-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.349",MedicationAdministration Performer Function Codes,Medication administration  performer  function  codes,"MedicationAdministration Performer Function Codes","StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationadministration","THO"
http://hl7.org/fhir/ValueSet/medication-admin-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.347",MedicationAdministration Category Codes,Medication administration  category  codes,"MedicationAdministration Category Codes","StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationadministration","THO"
http://hl7.org/fhir/ValueSet/medication-admin-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.340",MedicationAdministration Status Codes,Medication administration  status  codes,"MedicationAdministration Status Codes","StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationadministration","THO"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medication-medicationdispense,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-medicationstatement-changed-list,StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medication,StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medicationdispense-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationrequest-changed,StructureDefinition/ch-emed-medicationadministration","SCT"
http://hl7.org/fhir/ValueSet/medication-statement-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.370",Medication usage category codes,Medication usage category codes,"Medication Status Codes","StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-medicationstatement-card,StructureDefinition/ch-emed-medicationstatement-changed-list","THO"
http://hl7.org/fhir/ValueSet/medication-statement-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.367",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-medicationstatement-card,StructureDefinition/ch-emed-medicationstatement-changed-list","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medication-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.376",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/ch-emed-medication,StructureDefinition/ch-emed-medication-medicationdispense","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationdispense-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1314",MedicationDispense Category Codes,Medication dispense  category  codes,"MedicationDispense Category Codes","StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationdispense-list","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-performer-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.1318",MedicationDispense Performer Function Codes,Medication dispense  performer  function  codes,"MedicationDispense Performer Function Codes","StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationdispense-list","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1312",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationdispense-list","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1316",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationdispense-list","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1322",medicationRequest Category Codes,Medication request  category  codes,"MedicationRequest Category Codes","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1326",medicationRequest Course of Therapy Codes,Medication request  course of  therapy  codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1324",medicationRequest Status Reason Codes,Medication request  status  reason  codes,"MedicationRequest Status Reason Codes","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","THO"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/performer-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.433",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","SCT"
http://hl7.org/fhir/ValueSet/reason-medication-given-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.344",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationadministration","THO"
http://hl7.org/fhir/ValueSet/reason-medication-not-given-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.342",SNOMEDCTReasonMedicationNotGivenCodes,SNOMED CT Reason Medication Not Given Codes,"This value set includes all medication refused, medication not administered, and non-administration of necessary drug or medicine codes from SNOMED CT - provided as an exemplar value set.","StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationadministration","SCT"
http://hl7.org/fhir/ValueSet/reason-medication-status-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.369",SNOMEDCTDrugTherapyStatusCodes,SNOMED CT Drug Therapy Status codes ,"This value set includes some taken and not taken reason codes from SNOMED CT - provided as an exemplar","StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-medicationstatement-card,StructureDefinition/ch-emed-medicationstatement-changed-list","SCT"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","SCT"
