Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Practitioner-PractORderplacerJunior.json	882	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RoleDAtaenterer.json	334	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RoleKNowit-All.json	336	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RoleORderfiller.json	338	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RoleORderplacer.json	334	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	11	0	0	0	0	1	0	0
fsh-generated/resources/PractitionerRole-RoleORderplacerJunior.json	347	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-QuestionnaireRadiologyOrder.json	128099	11	0	0	0	0	0	0	11	97	0	0	0	0	0	0	0	0	0	0	769	7672	0	0	0	0	32	0	3
fsh-generated/resources/Questionnaire-ch-rad-order-module-caveats.json	12389	5	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	87	44	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-ch-rad-order-module-diagnosis.json	1955	5	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	29	20	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-rad-order-module-medinfo.json	6011	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	55	19	0	0	0	0	3	0	1
fsh-generated/resources/Questionnaire-ch-rad-order-module-previousresults.json	3690	5	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	42	17	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponseRadiologyOrderImagIntervent.json	49579	10	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	0	0	0	396	67	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponseRadiologyOrderImagingRequest.json	49648	16	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	0	0	0	402	70	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponseRadiologyOrderRemoteReporting.json	45245	16	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	1	0	0	380	64	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponseRadiologyOrderRequestPrevious.json	31279	14	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	293	50	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponseRadiologyOrderSecondOpinion.json	47184	15	0	0	1	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	378	64	0	0	0	0	0	0	1
fsh-generated/resources/ServiceRequest-ServiceRequestRadiologyOrder.json	3086	11	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-INR-observation.json	3695	12	0	75	0	0	0	0	0	27	0	0	1	0	0	0	0	2	0	0	186	3509	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-bodyheight-observation.json	2739	11	0	106	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	239	853	0	0	0	0	14	1	1
fsh-generated/resources/StructureDefinition-ch-rad-order-bodyweight-observation.json	2739	8	0	244	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	228	973	0	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-caveat-condition.json	3891	5	0	120	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	137	1231	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ch-rad-order-caveat-type.json	1567	6	0	29	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	44	89	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-composition.json	2102	4	0	145	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	309	561	0	0	0	0	23	1	0
fsh-generated/resources/StructureDefinition-ch-rad-order-creatinine-observation.json	3760	6	0	101	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	175	1060	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ch-rad-order-creatinineclearance-observation.json	3855	5	0	60	1	0	0	0	0	32	0	0	1	0	0	0	0	1	0	0	177	893	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-diagnosis-condition.json	1800	5	0	48	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	125	2830	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ch-rad-order-document.json	1622	4	0	160	0	0	0	0	0	58	0	0	1	0	0	0	0	7	0	0	850	1165	0	0	0	0	49	1	2
fsh-generated/resources/StructureDefinition-ch-rad-order-imagingstudy.json	5023	5	0	39	0	0	0	0	1	23	0	0	0	0	0	0	0	1	0	0	201	330	0	0	0	0	10	1	1
fsh-generated/resources/StructureDefinition-ch-rad-order-order-detail-type.json	1641	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	34	65	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-platelets-observation.json	3732	5	0	34	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	170	981	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-qualifier-value.json	1628	5	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	32	87	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-rad-order-servicerequest.json	10292	5	0	62	0	0	0	0	0	95	0	0	0	0	0	0	0	1	0	0	275	736	0	0	1	0	15	0	1
fsh-generated/resources/ValueSet-ch-rad-order-acquisition-modality.json	688	5	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	15	1048	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-rad-order-caveat-condition.json	1878	5	0	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	17	301	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-caveat-device.json	913	6	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	13	205	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-rad-order-caveat-qualifier-value.json	812	10	0	0	0	0	0	0	1	476	0	0	0	0	0	0	0	0	0	0	16	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-caveat-type.json	1618	5	0	0	1	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	15	483	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-guidance-for-action.json	7899	5	0	0	0	0	0	0	1	2195	0	0	0	0	0	0	0	0	0	0	23	146	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-rad-order-imaging-focus.json	39728	8	0	0	0	0	0	0	5	1338	0	0	0	0	0	0	0	0	0	0	67	744	0	0	0	0	5	0	0
fsh-generated/resources/ValueSet-ch-rad-order-imaging-region.json	1889	11	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	15	73	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-ch-rad-order-laterality.json	927	11	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	14	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-maneuver-type.json	2221	11	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	16	70	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-rad-order-modality-type.json	1687	11	0	0	0	0	0	0	1	178	0	0	0	0	0	0	0	0	0	0	15	52	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-order-detail-type.json	528	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-requested-service.json	523	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	46	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-rad-order-view-type.json	11991	11	0	0	0	0	0	0	1	1710	0	0	0	0	0	0	0	0	0	0	28	216	0	0	0	0	2	0	0
input/resources/RadOrderQrToBundle.map	45259	40	0	0	0	0	0	0	20	49	0	0	0	0	0	0	0	2	0	0	281	106	0	0	0	0	23	0	1
/input/includes/menu.xml	1197	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/logo.html	187	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fhirlogo.html	145	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	5915	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/data/features.yml	156	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.xml	562	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
/input/pagecontent/usecase-german.md	6896	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/extensions.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
/input/pagecontent/document.md	736	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/usecase-english.md	6560	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/usecase-french.md	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changelog.md	9900	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/questionnaire-form.xml	287	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
/input/pagecontent/profiles.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
/input/pagecontent/index.md	5925	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/hl7-logo.png	3724	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/fhir-logo-www.png	4518	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	33739	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	0	0	0	0	0	0	0
