Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Questionnaire-ch-orf-module-practitioner-nametel.json	1740	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	37	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-receiver.json	4038	12	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	50	22	0	0	0	0	3	0	6
fsh-generated/resources/Questionnaire-ch-orf-module-receivercopy.json	5742	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	51	20	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-requestedencounter.json	2339	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	29	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-sender.json	10648	13	0	0	1	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	60	28	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-order-referral-form-modular.json	11910	13	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	80	31	0	0	0	0	5	0	1
fsh-generated/resources/Questionnaire-order-referral-form.json	104125	26	0	0	0	0	0	0	6	105	0	0	0	0	0	0	0	1	0	0	554	162	0	0	0	0	32	0	5
fsh-generated/resources/QuestionnaireResponse-qr-external-diagnostics-order.json	14831	14	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	118	48	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-qr-order-referral-form.json	30950	16	0	0	0	0	0	0	2	3867	0	0	0	0	0	0	0	0	0	0	228	72	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-qr-radiology-order.json	12442	13	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	106	44	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-ChOrfRelatedPersonMUfferer.json	318	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-orf-antecedentepisodeofcare.json	2177	12	0	30	0	0	0	0	1	38	0	0	0	0	0	0	0	1	0	0	43	194	1	0	0	0	2	1	1
fsh-generated/resources/StructureDefinition-ch-orf-appointment.json	3895	12	0	38	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	142	441	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ch-orf-composition.json	14340	13	0	95	0	0	0	0	0	67	0	0	0	0	0	0	0	3	0	0	507	873	0	0	0	0	26	0	6
fsh-generated/resources/StructureDefinition-ch-orf-consent.json	3514	12	0	114	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	0	170	385	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ch-orf-consentcode.json	1815	11	0	42	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	39	118	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-consentnote.json	1669	11	0	41	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	109	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-copyreceiver.json	2082	11	0	31	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	39	100	0	0	0	0	2	1	1
fsh-generated/resources/StructureDefinition-ch-orf-coverage.json	2684	10	0	44	0	0	0	0	0	19	0	0	1	0	0	0	0	2	0	0	149	462	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ch-orf-desiredaccommodation.json	2001	5	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	45	99	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-document.json	6269	6	0	88	0	0	0	0	0	89	0	0	1	0	0	0	0	8	0	0	889	1687	0	0	0	0	61	1	5
fsh-generated/resources/StructureDefinition-ch-orf-documentreference.json	2940	5	0	37	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	144	359	0	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-ch-orf-encounter.json	2177	12	0	58	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	165	458	0	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-ch-orf-episodeofcare.json	1865	11	0	13	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	93	247	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ch-orf-initiator.json	4410	5	0	8	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	82	169	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-orf-location.json	1217	5	0	18	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	148	387	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ch-orf-locationandtime.json	1944	5	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	39	110	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-patientconsent.json	1857	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	38	113	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-precedentdocument.json	1835	11	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	40	104	0	0	0	0	1	1	1
fsh-generated/resources/StructureDefinition-ch-orf-questionnaire.json	849	9	0	20	1	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	146	419	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ch-orf-questionnaireresponse.json	5277	5	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	125	190	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ch-orf-receiver.json	1862	5	0	7	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	39	75	0	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-requestedencounterdetails.json	2034	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	40	72	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-servicerequest.json	6444	5	0	88	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	193	373	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-ch-orf-urgentnoficationcontactfortheresponsetothisdocument.json	2899	5	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	42	92	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ch-orf-urgentnoficationcontactforthisdocument.json	2317	5	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	41	80	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-appointmentstatus.json	657	5	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	19	196	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-consentstatus.json	993	5	0	0	0	0	0	0	1	599	0	0	0	0	0	0	0	0	0	0	19	821	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-coverageidentifiertype.json	519	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	84	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-desiredaccommodation.json	789	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	84	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-encounterclass.json	642	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	20	69	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-legalrelation.json	672	5	0	0	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	18	668	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-personalrelation.json	1458	5	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	0	19	640	0	0	0	0	1	0	0
input/resources/OrfQrToBundle.map	90813	53	0	0	1	0	0	0	24	78	0	0	0	0	0	0	0	4	0	0	535	121	0	0	0	0	36	0	3
input/resources/questionnaire-sdc-modular-issue126.xml	1042	23	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	26	21	0	0	0	0	1	0	0
/input/examples/bundle/bundle-order-referral-form.xml	141494	-	60	0	0	0	0	0	7	2408	0	0	0	0	0	0	0	1	0	0	762	127	0	0	0	0	0	0	1
/input/examples/bundle/radiology-order.xml	112629	-	17	0	0	0	0	0	6	36	0	0	0	0	0	0	0	1	0	0	607	89	0	0	0	0	0	0	1
/input/examples/bundle/external-diagnostics-order.xml	116187	-	12	0	0	0	0	0	5	34	0	0	0	0	0	0	0	1	0	0	631	90	0	0	0	0	0	0	1
/input/examples/composition/comp-order-referral-form.xml	3451	-	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	21	25	0	0	0	0	0	0	0
/input/examples/servicerequest/sr-order-referral-form.xml	1493	-	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	0
/input/examples/documentreference/DocRef.xml	253907	-	0	0	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	302	53	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactSabineMeier.xml	388	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	0	0
/input/examples/practitionerrole/SabineMeierPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0	0
/input/examples/practitionerrole/StabiloBossPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	1	0	0	0
/input/examples/practitionerrole/HansRoentgenKantonsspital.xml	460	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactHansRoentgen.xml	390	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0
/input/examples/practitionerrole/CopyReceiverSabineMeierPraxisSeeblick.xml	496	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	14	18	0	0	0	0	0	0	0
/input/examples/organization/PraxisSeeblick.xml	485	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0	0
/input/examples/organization/CopyReceiverPraxisSeeblick.xml	466	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0
/input/examples/organization/Kantonsspital.xml	490	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0
/input/examples/practitioner/SabineMeier.xml	1007	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0	0
/input/examples/practitioner/CopyReceiverSabineMeier.xml	770	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactSabineMeier.xml	777	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0	0
/input/examples/practitioner/StabiloBoss.xml	549	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0
/input/examples/practitioner/HansRoentgen.xml	1009	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactHansRoentgen.xml	779	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0	0
/input/examples/patient/ErikaMusterfrau.xml	2379	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0	0
/input/examples/coverage/CoverageMusterfrau.xml	1472	-	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfPatient.xml	923	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfRelatedPerson.xml	1053	-	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	21	19	0	0	0	0	0	0	0
/input/examples/encounter/EncounterMusterfrau.xml	846	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0
