URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-camp-diar-org,1.5.0,active,,ChElmResultsCampDiarOrg,CH ELM Results Camp Diar Org,"The ""CH ELM Results Camp Diar Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Camp Diar Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-camp-org,1.5.0,active,,ChElmResultsCampOrg,CH ELM Results Camp Org,"The ""CH ELM Results Camp Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Camp Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-chol-org,1.5.0,active,,ChElmResultsCholOrg,CH ELM Results Chol Org,"The ""CH ELM Results Chol Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Chol Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-coded-values-laboratory,1.5.0,active,,ChElmResultsCodedValuesLaboratory,CH ELM Results Coded Values Laboratory,"This CH ELM value set includes the codes for the laboratory test results (presence/absence).","StructureDefinition/ch-elm-observation-results-laboratory","SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-complete-spec,1.5.0,active,,ChElmResultsCompleteSpec,CH ELM Results Complete Spec,"The ""CH ELM Results Complete Spec"" material group provides a curated set of codes representing specific materials. Each code within this group is selected to ensure consistency and accuracy for medical coding related to the primary LOINC codes. Clients using the ""CH ELM Results Complete Spec"" group should refer to the provided codes to ensure they capture and report material information correctly and consistently.","StructureDefinition/ch-elm-specimen","SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-completion-vs,1.5.0,active,,ChElmResultsCompletionVs,CH ELM Results Completion Vs,"This CH ELM value set includes the value set URLs as codes to map in the concept maps the leading codes, which must be completed with additional codes.","ConceptMap/ch-elm-expecting-organism-specification-to-results-completion-vs,ConceptMap/ch-elm-expecting-specimen-specification-to-results-completion-vs","Internal"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-cpe-org,1.5.0,active,,ChElmResultsCpeOrg,CH ELM Results Cpe Org,"The ""CH ELM Results Cpe Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Cpe Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-diph-org,1.5.0,active,,ChElmResultsDiphOrg,CH ELM Results Diph Org,"The ""CH ELM Results Diph Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Diph Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-geni-spec,1.5.0,active,,ChElmResultsGeniSpec,CH ELM Results Geni Spec,"The ""CH ELM Results Geni Spec"" material group provides a curated set of codes representing specific materials. Each code within this group is selected to ensure consistency and accuracy for medical coding related to the primary LOINC codes. Clients using the ""CH ELM Results Geni Spec"" group should refer to the provided codes to ensure they capture and report material information correctly and consistently.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-haem-org,1.5.0,active,,ChElmResultsHaemOrg,CH ELM Results Haem Org,"The ""CH ELM Results Haem Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Haem Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-laboratory-observation,1.5.0,active,,ChElmResultsLaboratoryObservation,CH ELM Results Laboratory Observation,"This CH ELM value set includes the codes for the laboratory test results (organism).","ConceptMap/ch-elm-results-to-foph-patient-name-representation,StructureDefinition/ch-elm-observation-results-laboratory-strict,StructureDefinition/ch-elm-observation-results-laboratory,ConceptMap/ch-elm-results-to-interpretation-code,StructureDefinition/ch-elm-servicerequest-laboratory-order","SCT,LOINC"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-leg-org,1.5.0,active,,ChElmResultsLegOrg,CH ELM Results Leg Org,"The ""CH ELM Results Leg Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Leg Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-lis-org,1.5.0,active,,ChElmResultsLisOrg,CH ELM Results Lis Org,"The ""CH ELM Results Lis Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Lis Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-mal-org,1.5.0,active,,ChElmResultsMalOrg,CH ELM Results Mal Org,"The ""CH ELM Results Mal Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Mal Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-mea-org,1.5.0,active,,ChElmResultsMeaOrg,CH ELM Results Mea Org,"The ""CH ELM Results Mea Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Mea Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-men-org,1.5.0,active,,ChElmResultsMenOrg,CH ELM Results Men Org,"The ""CH ELM Results Men Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Men Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-pneu-org,1.5.0,active,,ChElmResultsPneuOrg,CH ELM Results Pneu Org,"The ""CH ELM Results Pneu Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Pneu Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-sal-org,1.5.0,active,,ChElmResultsSalOrg,CH ELM Results Sal Org,"The ""CH ELM Results Sal Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Sal Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-shi-org,1.5.0,active,,ChElmResultsShiOrg,CH ELM Results Shi Org,"The ""CH ELM Results Shi Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Shi Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-sterile-spec,1.5.0,active,,ChElmResultsSterileSpec,CH ELM Results Sterile Spec,"The ""CH ELM Results Sterile Spec"" material group provides a curated set of codes representing specific materials. Each code within this group is selected to ensure consistency and accuracy for medical coding related to the primary LOINC codes. Clients using the ""CH ELM Results Sterile Spec"" group should refer to the provided codes to ensure they capture and report material information correctly and consistently.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-tul-org,1.5.0,active,,ChElmResultsTulOrg,CH ELM Results Tul Org,"The ""CH ELM Results Tul Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Tul Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-results-virus-cult-org,1.5.0,active,,ChElmResultsVirusCultOrg,CH ELM Results Virus Cult Org,"The ""CH ELM Results Virus Cult Org"" organism group provides a curated set of codes representing specific organisms. Each code within this group has been selected to ensure precise representation and consistency in relation to the primary LOINC codes. Clients utilizing the ""CH ELM Results Virus Cult Org"" group should refer to the provided codes to accurately and uniformly capture and report organism-related information.",,"SCT"
http://fhir.ch/ig/ch-elm/ValueSet/ch-elm-status,1.5.0,active,,ChElmStatus,CH ELM Status,"This CH ELM value set includes the codes for the laboratory specialities.","StructureDefinition/ch-ext-elm-status","hl7.fhir.r4.core"
