Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/PractitionerRole-MedicalDepartmentHappyHospital.json	273	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponseEtoc.json	39312	17	0	0	0	0	0	0	1	154	0	0	0	0	0	0	0	0	0	0	341	56	0	0	0	0	0	0	0
fsh-generated/resources/Medication-MedicationEtoc3.json	239	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-socialhistory.json	2666	4	0	0	0	0	0	61	0	54	0	0	0	0	0	0	0	0	0	0	132	371	0	0	0	0	5	0	0
fsh-generated/resources/Organization-HappyDoctors.json	399	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-AllergyIntolerance.json	490	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-DocumentEtoc.json	173094	60	1	0	0	0	59	0	2	103	0	0	0	0	0	0	0	1	0	0	262	75	0	0	0	0	0	0	1
fsh-generated/resources/Condition-SecondaryDiagnosis1.json	554	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-pahtology-observation.json	2233	3	0	0	0	0	0	76	1	71	0	0	0	0	0	0	0	0	0	0	159	504	0	0	0	0	3	0	0
fsh-generated/resources/Medication-MedicationEtoc2.json	214	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-DAtaentererHappyDoctors.json	334	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-servicerequest.json	11746	10	0	0	0	0	0	117	0	222	0	0	0	0	0	0	0	1	0	0	481	942	0	0	0	0	6	0	0
fsh-generated/resources/Observation-HbA1c.json	444	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/Condition-SecondaryDiagnosis2.json	545	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ORderplacer.json	856	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-radiolology-observation.json	2231	3	0	0	0	0	0	73	0	147	0	0	0	0	0	0	0	0	0	0	171	463	0	0	0	0	3	0	1
fsh-generated/resources/ServiceRequest-ServiceRequestEtoc.json	1529	2	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-expecteddeliverydate.json	2599	4	0	0	0	0	0	74	0	68	0	0	0	0	0	0	0	1	0	0	157	479	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-bodyheight-observation.json	2460	3	0	0	0	0	0	96	0	95	0	0	0	0	0	0	0	0	0	0	226	850	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-cardiolology-observation.json	2259	3	0	0	0	0	0	65	0	59	0	0	1	0	0	0	0	0	0	0	156	456	0	0	0	0	3	0	1
fsh-generated/resources/Medication-MedicationEtoc1.json	217	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/Organization-HappyHospital.json	392	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Imaging.json	475	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-composition.json	23431	23	0	0	0	0	0	376	0	481	0	0	0	0	0	0	0	2	0	0	1169	3078	0	0	0	0	18	1	1
fsh-generated/resources/Questionnaire-ch-etoc-module-medication.json	1043	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-lab.json	739	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-immunization.json	1456	2	0	0	0	0	0	77	0	73	0	0	0	0	0	0	0	0	0	0	164	609	0	0	0	0	3	0	0
fsh-generated/resources/Condition-PrimaryDiagnosis.json	535	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ORderplacerHappyDoctors.json	334	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
fsh-generated/resources/Composition-CompositionEtoc.json	2015	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-immunizationstatus.json	788	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	1	0	0
fsh-generated/resources/Observation-Biopsy.json	800	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-imaging.json	751	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationHospitalStay.json	455	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0
fsh-generated/resources/Condition-PastHistoryofIllnessesConditionEtoc.json	489	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-etoc-conditioncategory.json	620	1	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	4	3450	0	0	0	0	0	0	0
fsh-generated/resources/Coverage-CoverageKVG.json	1030	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	7	6	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-DAtaenterer.json	450	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-primary-diagnosis.json	2672	4	0	0	0	0	0	57	0	49	0	0	0	0	0	0	0	0	0	0	125	387	0	0	0	0	2	0	0
fsh-generated/resources/Observation-Hemoglobin.json	446	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-lab-observation.json	2199	3	0	0	0	0	0	90	0	59	0	0	0	0	0	0	0	1	0	0	157	484	0	0	0	0	3	0	1
fsh-generated/resources/Questionnaire-ch-etoc-module-note.json	713	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-functionalstatus.json	2686	4	0	0	0	0	0	56	0	52	0	0	0	0	0	0	0	0	0	0	128	353	0	0	0	0	2	0	0
fsh-generated/resources/Observation-Electrocardiogram.json	492	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ORderfiller.json	302	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-pregnancystatus.json	3509	4	0	0	0	0	0	74	0	62	0	0	0	0	0	0	0	0	0	0	182	507	0	0	0	0	3	0	0
fsh-generated/resources/Appointment-AppointmentHospitalStay.json	537	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-etoc-bodyweight-observation.json	2460	3	0	0	0	0	0	96	0	91	0	0	0	0	0	0	0	1	0	0	234	826	0	0	0	0	5	0	0
