Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/input/examples/bundle/external-diagnostics-order.xml	116237	-	0	0	0	0	18	0	4	32	0	0	0	0	0	0	0	1	0	0	1353	129	0	0	0	0	0	0	1
/input/examples/composition/comp-order-referral-form.xml	3451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0	0
/input/examples/servicerequest/sr-order-referral-form.xml	1493	-	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0
/input/examples/documentreference/DocRef.xml	253907	-	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	624	70	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactSabineMeier.xml	388	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0	0
/input/examples/practitionerrole/SabineMeierPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0
/input/examples/practitionerrole/StabiloBossPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
/input/examples/practitionerrole/HansRoentgenKantonsspital.xml	460	-	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactHansRoentgen.xml	390	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0
/input/examples/practitionerrole/CopyReceiverSabineMeierPraxisSeeblick.xml	496	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
/input/examples/organization/PraxisSeeblick.xml	485	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
/input/examples/organization/CopyReceiverPraxisSeeblick.xml	466	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
/input/examples/organization/Kantonsspital.xml	490	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0
/input/examples/practitioner/SabineMeier.xml	1007	-	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
/input/examples/practitioner/CopyReceiverSabineMeier.xml	770	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactSabineMeier.xml	777	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
/input/examples/practitioner/StabiloBoss.xml	549	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
/input/examples/practitioner/HansRoentgen.xml	1009	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactHansRoentgen.xml	779	-	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
/input/examples/patient/ErikaMusterfrau.xml	2379	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0
/input/examples/coverage/CoverageMusterfrau.xml	1472	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfPatient.xml	923	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfRelatedPerson.xml	1053	-	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
/input/examples/encounter/EncounterMusterfrau.xml	846	-	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
