Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Practitioner-ChOrfPractitionerFAmily.json	285	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChOrfPractitionerSPitex.json	282	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ChOrfPractitionerRoleFAmily.json	280	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ChOrfPractitionerRoleSPitex.json	280	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-address.json	2190	3	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	37	12	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-appointment.json	4318	3	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	47	16	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-consent.json	1580	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	12	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-coverage.json	8479	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	84	20	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-familydoctor.json	4092	4	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	49	15	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-initiator.json	8100	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	59	17	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-order.json	6927	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	58	18	0	0	0	0	2	0	1
fsh-generated/resources/Questionnaire-ch-orf-module-patient.json	13510	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	77	28	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-practitioner-nametel.json	1740	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	12	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-receiver.json	4038	4	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	47	14	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-receivercopy.json	5742	3	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	1	0	0	50	15	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-requestedencounter.json	2339	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	28	13	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-sender.json	10648	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	62	16	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-order-referral-form-modular.json	11938	4	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	83	21	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-order-referral-form.json	104153	9	0	0	0	0	0	0	4	198	0	0	0	0	0	0	0	0	0	0	596	143	0	0	0	0	25	0	1
fsh-generated/resources/QuestionnaireResponse-qr-external-diagnostics-order.json	14831	4	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	124	26	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-qr-order-referral-form.json	30950	6	0	0	0	0	0	0	2	126	0	0	0	0	0	0	0	0	0	0	237	44	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-qr-radiology-order.json	12442	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	107	23	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-ChOrfRelatedPersonMUfferer.json	318	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-orf-antecedentepisodeofcare.json	2177	4	0	15	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	37	268	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-appointment.json	3895	4	0	46	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	117	192	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ch-orf-composition.json	14340	4	0	192	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	396	512	0	0	0	0	20	0	3
fsh-generated/resources/StructureDefinition-ch-orf-consent.json	3514	4	0	81	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	162	260	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-ch-orf-consentcode.json	1815	3	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	70	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-consentnote.json	1669	3	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	36	66	0	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-ch-orf-copyreceiver.json	2082	4	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	38	67	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-coverage.json	2684	3	0	70	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	149	250	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ch-orf-desiredaccommodation.json	2001	4	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	40	68	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ch-orf-document.json	6269	3	0	548	1	0	0	0	0	65	0	0	1	0	0	0	0	3	0	0	908	1131	0	0	0	0	51	1	8
fsh-generated/resources/StructureDefinition-ch-orf-documentreference.json	2940	4	0	33	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	167	222	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ch-orf-encounter.json	2177	3	0	85	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	166	284	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ch-orf-episodeofcare.json	1865	3	0	36	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	94	146	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ch-orf-initiator.json	4410	5	0	16	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	84	99	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-orf-location.json	1217	3	0	82	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	155	276	0	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-ch-orf-locationandtime.json	1944	4	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	38	68	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-patientconsent.json	1857	3	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	65	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-precedentdocument.json	1835	4	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	43	65	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-questionnaire.json	849	3	0	26	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	145	322	0	0	0	0	8	1	2
fsh-generated/resources/StructureDefinition-ch-orf-questionnaireresponse.json	5277	3	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	128	214	0	0	1	0	6	0	0
fsh-generated/resources/StructureDefinition-ch-orf-receiver.json	1862	4	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	65	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-requestedencounterdetails.json	2034	4	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	38	63	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-servicerequest.json	6444	4	0	25	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	201	288	0	0	0	0	10	0	2
fsh-generated/resources/StructureDefinition-ch-orf-urgentnoficationcontactfortheresponsetothisdocument.json	2899	4	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	40	65	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-urgentnoficationcontactforthisdocument.json	2317	3	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	39	63	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-appointmentstatus.json	657	4	0	0	0	0	0	0	1	247	0	0	0	0	0	0	0	0	0	0	18	103	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-consentstatus.json	993	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-coverageidentifiertype.json	519	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	38	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-desiredaccommodation.json	789	3	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	38	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-encounterclass.json	642	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	21	40	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-legalrelation.json	672	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	32	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-personalrelation.json	1458	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	49	0	0	0	0	0	0	0
input/resources/OrfQrToBundle.map	90813	26	0	0	0	0	0	0	20	86	0	0	0	0	0	0	0	2	0	0	538	160	0	0	0	0	32	0	5
input/resources/questionnaire-sdc-modular-issue126.xml	1042	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	1	0	0
/input/examples/bundle/bundle-order-referral-form.xml	141494	-	28	0	0	0	0	0	7	66	0	0	0	0	0	0	0	1	0	0	811	135	0	0	0	0	0	0	1
/input/examples/bundle/radiology-order.xml	112629	-	15	0	0	0	0	0	5	31	0	0	0	0	0	0	0	0	0	0	657	104	0	0	0	0	0	0	1
/input/examples/bundle/external-diagnostics-order.xml	116187	-	15	0	0	0	0	0	6	26	0	0	0	0	0	0	0	1	0	0	670	108	0	0	0	0	0	0	1
/input/examples/composition/comp-order-referral-form.xml	3451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0
/input/examples/servicerequest/sr-order-referral-form.xml	1493	-	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
/input/examples/documentreference/DocRef.xml	253907	-	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	297	47	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactSabineMeier.xml	388	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	1
/input/examples/practitionerrole/SabineMeierPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
/input/examples/practitionerrole/StabiloBossPraxisSeeblick.xml	460	-	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	10	0	1	0	1	0	0	0
/input/examples/practitionerrole/HansRoentgenKantonsspital.xml	460	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactHansRoentgen.xml	390	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
/input/examples/practitionerrole/CopyReceiverSabineMeierPraxisSeeblick.xml	496	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
/input/examples/organization/PraxisSeeblick.xml	485	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
/input/examples/organization/CopyReceiverPraxisSeeblick.xml	466	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
/input/examples/organization/Kantonsspital.xml	490	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
/input/examples/practitioner/SabineMeier.xml	1007	-	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
/input/examples/practitioner/CopyReceiverSabineMeier.xml	770	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactSabineMeier.xml	777	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
/input/examples/practitioner/StabiloBoss.xml	549	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
/input/examples/practitioner/HansRoentgen.xml	1009	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactHansRoentgen.xml	779	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
/input/examples/patient/ErikaMusterfrau.xml	2379	-	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0
/input/examples/coverage/CoverageMusterfrau.xml	1472	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfPatient.xml	923	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfRelatedPerson.xml	1053	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0
/input/examples/encounter/EncounterMusterfrau.xml	846	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
/input/includes/img.html	239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/menu.xml	1488	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/logo.html	187	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fhirlogo.html	145	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/features.yml	156	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.xml	605	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
/input/pagecontent/form-data-extraction.md	2107	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/usecase-german.md	6788	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/extensions.xml	340	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
/input/pagecontent/modular-form.md	2919	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/document.md	736	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/usecase-english.md	6385	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/form-population.md	1696	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/usecase-french.md	7108	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/changelog.md	13695	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/questionnaire-form.xml	279	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
/input/pagecontent/profiles.xml	325	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
/input/pagecontent/index.md	46660	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfQuestionnaireUsageProcessFlow.svg	23613	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfQuestionnaireHandlingActorDiagram.svg	3881	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/ChOrfActorsRoleSubmitBundle.svg	2824	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfActorsRoleRetrieveBundle.svg	2825	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfQuestionnaireDeploymentProcessFlow.svg	14515	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfQuestionnaireHandlingActorDiagramRelationSDC.svg	11367	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfInteractionDiagramQueryStore.svg	3223	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfInteractionDiagramSubmitBundle.svg	3169	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfQuestionnaireCreationProcess.svg	4039	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/prepop-sender.png	270081	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/external-diagnostics-order.png	109831	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfActorsRoleQueryRetrieve.svg	4275	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfInteractionDiagramRetrieveBundle.svg	3196	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/prepop-patient.png	246423	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfInteractionDiagramQueryRetrieve.svg	4669	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/document.png	234813	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ChOrfActorsRoleStore.svg	2830	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/sdc-form-operations.png	123915	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/prepop_sender.png	270081	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/radiology-order.png	108964	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/hl7-logo.png	3724	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/fhir-logo-www.png	4518	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	40160	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0	0
