URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://fhir.ch/ig/ch-vacd/CodeSystem/ch-vacd-recommendation-categories-cs,3.0.0,active,"2.16.756.5.30.1.127.3.3.4",SwissImmunizationRecommendationCategoriesCodesystem,CH VACD Swiss Immunization Recommendation Categories,"Immunization recommendation categories available in Switzerland.","ValueSet/ch-vacd-recommendation-categories-vs"
http://fhir.ch/ig/ch-vacd/CodeSystem/ch-vacd-recommendation-forecast-status-cs,3.0.0,active,,SwissRecommendationForecastStatusCodesystem,CH VACD Swiss Recommendation Forecast Status,"Immunization recommendation forecast status values.","ValueSet/ch-vacd-recommendation-forecast-status-vs"
http://fhir.ch/ig/ch-vacd/CodeSystem/ch-vacd-swissmedic-cs,3.0.0,active,,SwissMedicAuthorizedVaccinesCodesystem,CH VACD Swissmedic Authorized Vaccines,"The vaccines swissmedic has given an autorization number.","ValueSet/ch-vacd-vaccines-vs"
http://hl7.org/fhir/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.245",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","ValueSet/document-relationship-type"
http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,1.2.0,active,"1.3.6.1.4.1.19376.1.2.3",IHE_FormatCode_codesystem,IHE Format Code set for use with Document Sharing,"The [IHE](http://www.ihe.net) FormatCode code system with canonical URI of http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode is defined to be the set of FormatCodes define by IHE, for use with [Document Sharing](https://profiles.ihe.net/ITI/HIE-Whitepaper/index.html). This code set additionally includes, as deprecated, format codes defined by [HL7 for some Implementation Guides](http://wiki.hl7.org/index.php?title=CDA_Format_Codes_for_IHE_XDS). The HL7 codes are now managed by HL7. The set of IHE FormatCode codes was listed in HITSP C80 Table 2-153 Format Code Value Set Definition, but since has been updated. The use of the FormatCode specifies the technical format of the document. The FormatCode tends to reference the IHE Content Profile (Implementation Guide) that defines the use-case and constraints. The FormatCode is a further specialization more detailed than the mime-type. The FormatCode provides sufficient metadata information to allow any potential document content consumer to know if it can process and/or display by identifying a document encoding, structure and template. The set of codes is intended to be preferred.","ValueSet/DocumentEntry.formatCode"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/CHAllergyIntoleranceReactionManifestationValueSet,ValueSet/DocumentEntry.healthcareFacilityTypeCode,ValueSet/CHAllergyIntoleranceValueSet,ValueSet/DocumentEntry.classCode,ValueSet/UnitCode,ValueSet/condition-code,ValueSet/DocumentEntry.confidentialityCode,ValueSet/ch-vacd-recommendation-categories-vs,ValueSet/ch-vacd-vaccines-snomedct-vs,ValueSet/DocumentEntry.typeCode,ValueSet/ActivePharmaceuticalIngredient,ValueSet/HCProfessional.hcProfession,ValueSet/ch-vacd-ch-vaccination-plan-immunizations-vs,ValueSet/ch-vacd-vaccines-vs,ValueSet/ch-vacd-targetdiseasesandillnessesundergoneforimmunization-vs,ValueSet/DocumentEntry.practiceSettingCode,ValueSet/CHAllergyIntoleranceReactionSubstanceValueSet"
http://terminology.hl7.org/CodeSystem/condition-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
http://terminology.hl7.org/CodeSystem/v3-ParticipationFunction,3.0.0,active,"2.16.840.1.113883.5.88",ParticipationFunction,ParticipationFunction,"This code is used to specify the exact function an actor had in a service in all necessary detail. This domain may include local extensions (CWE).","ValueSet/ch-core-encounter-participation-type"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,3.0.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/ActSubstanceAdminSubstitutionCode,ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/UnitCode"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/DocumentEntry.languageCode"
urn:oid:0.4.0.127.0.16.1.1.2.1,3.0.0,active,"0.4.0.127.0.16.1.1.2.1",EdqmStandardTerms,EDQM - Standard Terms,"EDQM - Standard Terms used in Switzerland (aggregations of codes of ValueSets Route of Administration, Dose Form and Administration Method, see original codes system defined in https://standardterms.edqm.eu/#)","ValueSet/edqm-administrationmethod,ValueSet/edqm-routeofadministration,ValueSet/edqm-pharmaceuticaldoseform"
urn:oid:2.16.756.5.30.1.127.3.10.10,3.0.0,active,"2.16.756.5.30.1.127.3.10.10",ChEhealthCodesystemFormat,ch-ehealth-codesystem-format,"Document format as per Annex; EPRO-FDHA.         This unambiguous code defines the format of the XDS document. Together with the mimetype, this should provide the potential consumer with sufficient information as to whether they are in a position to process the document.      ","ValueSet/DocumentEntry.formatCode"
urn:oid:2.16.756.5.30.1.127.3.10.12,3.0.0,active,"2.16.756.5.30.1.127.3.10.12",ChEhealthCodesystemLanguage,ch-ehealth-codesystem-language,"Document language as per Annex 3 EPRO-FDHA. Defines the language in which the document was written.","ValueSet/DocumentEntry.languageCode"
urn:oid:2.16.756.5.30.1.127.3.10.9,3.0.0,active,"2.16.756.5.30.1.127.3.10.9",ChEhealthCodesystemHpd,ch-ehealth-codesystem-hpd,"HCProfessional.hcProfession","ValueSet/HCProfessional.hcProfession"
urn:oid:2.16.756.5.30.1.127.3.5,3.0.0,active,"2.16.756.5.30.1.127.3.5",ChEhealthCodesystemMedreg,ch-ehealth-codesystem-medreg,"HCProfessional.hcSpecialisation","ValueSet/HCProfessional.hcSpecialisation"
